data,estado,nomeCidade,codigo,casos,mortes
2020-10-14,MA,Senador Alexandre Costa,211174,0,1
2020-07-25,GO,Moiporá,521340,1,0
2020-09-13,GO,Avelinópolis,520280,0,1
2020-11-30,MA,Arari,210100,0,10
2020-07-22,MG,Areado,310430,0,0
2020-03-31,CE,Pindoretama,231085,0,0
2020-11-15,GO,Goiatuba,520910,0,34
2020-11-11,AL,Água Branca,270010,0,3
2020-07-30,CE,Penaforte,231060,1,3
2020-05-12,MG,Moema,314240,0,0
2020-10-04,BA,Santo Amaro,292860,2,21
2020-04-17,CE,Tururu,231355,1,0
2020-09-21,BA,Barra do Rocha,290310,0,0
2020-11-23,MA,Apicum-Açu,210083,0,3
2020-07-05,CE,Caucaia,230370,5,286
2020-05-02,CE,Barro,230200,0,0
2020-10-25,CE,Croatá,230423,9,4
2020-11-20,BA,Santa Bárbara,292750,0,5
2020-08-01,MG,Coração de Jesus,311880,9,0
2020-06-03,MA,Jenipapo dos Vieiras,210547,0,2
2020-11-25,MA,Icatu,210510,0,6
2020-05-23,BA,Santa Luzia,292805,0,0
2020-05-17,MA,Coroatá,210360,0,0
2020-04-26,CE,Beberibe,230220,2,0
2020-07-24,CE,Massapê,230800,4,48
2020-09-24,MG,Campos Altos,311150,0,6
2020-09-21,BA,Condeúba,290870,0,3
2020-10-21,AL,Taquarana,270910,0,3
2020-05-15,GO,Palmeiras de Goiás,521570,0,0
2020-10-06,CE,Missão Velha,230840,18,11
2020-07-12,BA,Dom Basílio,291010,0,0
2020-05-11,AL,União dos Palmares,270930,1,3
2020-05-02,GO,Nova Crixás,521483,0,0
2020-09-12,BA,Riachão do Jacuípe,292630,6,5
2020-10-23,BA,Anguera,290150,0,0
2020-03-27,MA,Brejo,210210,0,0
2020-04-04,MA,Cantanhede,210270,0,0
2020-08-03,BA,Aratuípe,290230,0,1
2020-08-12,AP,Itaubal,160025,0,0
2020-05-05,BA,Vereda,293325,1,1
2020-10-21,MG,Santa Rita de Minas,315935,0,4
2020-05-04,BA,Ipirá,291400,0,0
2020-07-29,AM,Santo Antônio do Içá,130370,0,20
2020-10-17,CE,Limoeiro do Norte,230760,0,43
2020-11-29,BA,Itaguaçu da Bahia,291535,3,1
2020-05-12,BA,Livramento de Nossa Senhora,291950,0,0
2020-10-04,MG,Guidoval,312880,0,0
2020-09-22,MG,Brumadinho,310900,2,12
2020-07-25,MG,Capitão Andrade,311265,0,0
2020-09-23,MG,Alfenas,310160,32,29
2020-10-23,MG,Novo Cruzeiro,314530,0,3
2020-09-21,BA,São Félix do Coribe,292905,0,3
2020-09-24,BA,Sobradinho,293077,0,11
2020-06-15,GO,Doverlândia,520725,0,0
2020-11-04,MA,Cajari,210250,0,4
2020-07-16,BA,Itaeté,291500,0,0
2020-09-19,GO,Orizona,521530,0,2
2020-04-18,GO,Itapuranga,521120,0,0
2020-06-15,ES,Santa Leopoldina,320450,0,1
2020-09-07,BA,Malhada de Pedras,292030,4,0
2020-05-30,GO,Jaupaci,521200,0,0
2020-07-03,BA,Dom Basílio,291010,0,0
2020-08-15,AM,Itacoatiara,130190,0,63
2020-04-24,BA,Maraú,292070,0,0
2020-12-01,MG,Alto Caparaó,310205,4,1
2020-08-31,AM,Itamarati,130195,0,5
2020-05-09,ES,Alfredo Chaves,320030,1,0
2020-05-28,MG,Perdizes,314980,0,1
2020-09-04,BA,América Dourada,290115,0,0
2020-08-30,GO,Baliza,520310,0,0
2020-09-01,MG,Marilac,314010,0,0
2020-08-21,CE,Jaguaribe,230690,2,26
2020-06-06,BA,Itajuípe,291550,14,1
2020-07-19,CE,Chorozinho,230395,0,14
2020-08-21,GO,Castelândia,520505,0,0
2020-09-01,MG,Araporã,310375,0,4
2020-11-16,ES,Irupi,320265,3,12
2020-04-12,GO,São Patrício,522028,0,0
2020-10-15,GO,Estrela do Norte,520750,0,0
2020-12-05,MG,Crucilândia,312060,4,2
2020-11-17,GO,Rubiataba,521890,6,12
2020-07-13,BA,Riachão das Neves,292620,1,0
2020-11-27,MA,Presidente Médici,210923,0,0
2020-07-01,CE,Paracuru,231020,18,27
2020-11-05,MS,Cassilândia,500290,2,29
2020-08-15,MA,Olinda Nova do Maranhão,210745,0,7
2020-09-04,BA,Carinhanha,290710,0,3
2020-09-30,GO,Montividiu,521375,0,6
2020-05-22,MA,Primeira Cruz,210940,0,0
2020-07-19,CE,Piquet Carneiro,231090,1,1
2020-06-27,BA,Nova Canaã,292270,4,0
2020-05-12,AP,Amapá,160010,0,0
2020-07-01,MG,Berizal,310665,0,0
2020-06-14,BA,Baianópolis,290250,0,0
2020-07-09,CE,Guaramiranga,230510,4,0
2020-05-19,BA,Itaguaçu da Bahia,291535,1,0
2020-11-07,AL,Traipu,270920,0,5
2020-06-15,BA,Iaçu,291190,2,4
2020-05-24,GO,Brazabrantes,520360,1,0
2020-05-15,AM,Barcelos,130040,22,6
2020-08-14,BA,Adustina,290035,1,1
2020-09-09,CE,Sobral,231290,-2,299
2020-04-25,MA,Chapadinha,210320,-3,0
2020-05-15,GO,Córrego do Ouro,520570,0,0
2020-09-26,BA,Sítio do Quinto,293076,1,1
2020-08-29,MA,São José de Ribamar,211120,2,111
2020-08-27,AM,Boa Vista do Ramos,130068,3,2
2020-09-18,GO,Mundo Novo,521405,2,1
2020-09-08,MG,Lagoa dos Patos,313730,0,0
2020-09-08,BA,Itaquara,291670,0,1
2020-04-12,BA,Palmas de Monte Alto,292340,0,0
2020-09-28,BA,Wanderley,293345,0,1
2020-08-31,BA,Gavião,291125,1,0
2020-03-28,AL,São Brás,270820,0,0
2020-09-02,BA,Lauro de Freitas,291920,66,90
2020-09-06,ES,Ponto Belo,320425,0,5
2020-08-14,GO,Marzagão,521290,0,0
2020-06-12,MA,Sítio Novo,211180,0,1
2020-05-17,CE,Baixio,230180,0,0
2020-06-05,CE,Umirim,231375,2,14
2020-07-17,BA,Conceição do Jacuípe,290850,5,1
2020-09-14,CE,Saboeiro,231190,2,1
2020-07-30,GO,Perolândia,521645,0,0
2020-06-09,GO,Campo Alegre de Goiás,520480,0,0
2020-05-25,MG,Janaúba,313510,0,0
2020-06-28,MA,São Raimundo das Mangabeiras,211160,1,1
2020-10-16,BA,Medeiros Neto,292110,0,25
2020-04-02,GO,Iporá,521020,0,0
2020-05-16,BA,Feira de Santana,291080,0,2
2020-08-29,BA,Chorrochó,290770,0,0
2020-07-11,BA,Aratuípe,290230,0,1
2020-05-30,MG,Montezuma,314345,0,0
2020-04-24,MG,Miraí,314220,0,0
2020-08-27,ES,Anchieta,320040,12,20
2020-04-30,ES,Jaguaré,320305,0,0
2020-08-01,ES,Jerônimo Monteiro,320310,0,5
2020-07-25,MA,São Benedito do Rio Preto,211040,0,5
2020-07-15,MG,Juatuba,313665,3,3
2020-06-11,CE,Itaiçaba,230620,5,5
2020-10-31,MA,Icatu,210510,0,6
2020-05-10,BA,Eunápolis,291072,1,0
2020-03-30,MG,Mendes Pimentel,314150,0,0
2020-10-24,BA,Boa Vista do Tupim,290380,0,2
2020-06-12,MA,Vargem Grande,211270,1,2
2020-03-29,MG,Monte Formoso,314315,0,0
2020-06-10,MS,Jateí,500510,0,0
2020-09-01,BA,Boa Nova,290370,0,2
2020-06-03,MG,Paraisópolis,314730,1,3
2020-04-07,BA,Porto Seguro,292530,0,0
2020-11-13,MA,Tutóia,211250,-1,23
2020-07-23,MG,Douradoquara,312350,0,0
2020-11-03,CE,Saboeiro,231190,0,7
2020-06-07,BA,Lençóis,291930,0,0
2020-04-26,ES,Irupi,320265,0,0
2020-11-03,BA,Itagimirim,291530,0,0
2020-10-07,MA,Coelho Neto,210340,0,36
2020-05-01,BA,Pintadas,292465,0,0
2020-04-12,GO,Gameleira de Goiás,520815,0,0
2020-11-16,BA,Abaíra,290010,0,1
2020-12-01,BA,Boa Vista do Tupim,290380,1,2
2020-11-20,MG,Alfenas,310160,0,58
2020-10-23,MG,Janaúba,313510,17,16
2020-10-27,BA,Amélia Rodrigues,290110,0,10
2020-09-23,MA,Barra do Corda,210160,20,33
2020-07-05,MG,Piedade de Caratinga,315015,0,0
2020-11-06,MS,Deodápolis,500345,4,1
2020-09-06,MG,Campestre,311100,0,4
2020-09-22,BA,Ibipeba,291240,11,0
2020-05-30,GO,São Luiz do Norte,522015,0,0
2020-08-24,CE,Tianguá,231340,6,72
2020-11-15,MA,Ribamar Fiquene,210955,0,8
2020-03-30,ES,Governador Lindenberg,320225,0,0
2020-11-28,AM,Ipixuna,130180,33,11
2020-07-27,GO,Santa Fé de Goiás,521925,0,0
2020-04-06,BA,Floresta Azul,291100,0,0
2020-07-28,MG,Braúnas,310880,0,1
2020-06-27,MG,Guapé,312810,0,0
2020-04-16,CE,Maracanaú,230765,12,4
2020-05-16,GO,Alvorada do Norte,520080,0,0
2020-05-29,MG,Divinolândia de Minas,312220,0,0
2020-05-13,BA,Guanambi,291170,0,0
2020-09-14,BA,Riachão das Neves,292620,0,8
2020-06-16,MG,Candeias,311200,0,0
2020-09-21,GO,Pires do Rio,521740,9,25
2020-06-23,CE,Itaitinga,230625,3,27
2020-09-25,CE,Ipueiras,230590,1,14
2020-04-30,CE,Miraíma,230837,0,1
2020-07-25,GO,Nova Roma,521490,0,0
2020-10-13,MG,Guapé,312810,0,2
2020-11-02,GO,Mozarlândia,521400,0,9
2020-04-23,GO,Nova Iguaçu de Goiás,521487,0,0
2020-10-25,AM,Parintins,130340,15,138
2020-11-13,BA,Barra da Estiva,290280,12,0
2020-07-04,GO,Novo Gama,521523,8,17
2020-08-14,MG,Coronel Pacheco,311960,1,1
2020-06-14,MG,Lassance,313810,0,0
2020-07-10,BA,Ibiquera,291260,0,0
2020-04-15,AM,Tefé,130420,1,1
2020-06-09,CE,Salitre,231195,2,1
2020-11-01,ES,Dores do Rio Preto,320200,0,1
2020-04-29,MG,Itueta,313410,0,0
2020-05-19,CE,Itapipoca,230640,13,33
2020-10-17,AM,Apuí,130014,0,3
2020-08-25,AP,Laranjal do Jari,160027,30,43
2020-04-17,MA,Maracaçumé,210632,0,0
2020-05-20,BA,Ituberá,291730,-1,0
2020-10-12,AP,Macapá,160030,12,500
2020-11-17,CE,Pedra Branca,231050,0,33
2020-08-08,BA,Ibirapuã,291280,0,2
2020-07-16,MG,Alagoa,310130,0,0
2020-07-28,MA,Coroatá,210360,17,9
2020-10-23,GO,Itumbiara,521150,15,60
2020-11-19,MG,Carlos Chagas,311370,0,6
2020-11-28,MA,Peri Mirim,210840,0,2
2020-11-25,CE,Santana do Acaraú,231200,0,22
2020-05-17,BA,Coronel João Sá,290920,0,0
2020-12-03,BA,Itiruçu,291690,0,2
2020-06-05,AM,Codajás,130130,7,2
2020-12-02,BA,Mirangaba,292140,10,2
2020-07-06,GO,Cocalzinho de Goiás,520551,23,2
2020-07-15,MG,Cristais,312020,0,0
2020-11-28,BA,Ubaitaba,293220,0,21
2020-10-27,GO,Turvelândia,522155,8,5
2020-05-18,BA,Esplanada,291060,0,0
2020-09-25,AL,Rio Largo,270770,1,57
2020-09-14,MA,Presidente Médici,210923,0,0
2020-11-24,GO,Aragoiânia,520180,0,4
2020-04-18,GO,Santo Antônio do Descoberto,521975,0,0
2020-06-18,MG,Jordânia,313650,0,0
2020-11-19,BA,Guanambi,291170,2,7
2020-04-30,BA,Andaraí,290130,0,0
2020-04-14,BA,Gentio do Ouro,291130,0,0
2020-04-01,ES,Piúma,320420,0,0
2020-11-19,CE,Croatá,230423,0,5
2020-12-06,AP,Itaubal,160025,0,0
2020-06-20,GO,Nova Glória,521486,0,0
2020-09-02,MG,Carmópolis de Minas,311450,8,6
2020-12-08,MG,Rubelita,315650,0,1
2020-10-09,ES,Linhares,320320,2,133
2020-06-30,BA,Inhambupe,291370,2,0
2020-04-12,MA,Axixá,210110,0,0
2020-03-31,BA,Teixeira de Freitas,293135,0,0
2020-07-20,GO,Ivolândia,521160,0,0
2020-11-24,BA,Iaçu,291190,0,9
2020-09-29,GO,Cristianópolis,520630,2,1
2020-03-28,MA,Guimarães,210490,0,0
2020-05-25,BA,Ibipeba,291240,0,0
2020-09-02,BA,Ituaçu,291720,0,1
2020-05-14,GO,Campinaçu,520465,0,0
2020-08-07,MG,Monte Santo de Minas,314320,0,0
2020-04-11,CE,Itapajé,230630,0,0
2020-09-10,MA,Sambaíba,210970,0,2
2020-07-03,MA,Miranda do Norte,210675,0,5
2020-07-22,MG,Caraí,311300,2,1
2020-09-29,MG,Pratinha,315300,0,0
2020-09-18,BA,Várzea do Poço,293310,2,0
2020-12-01,CE,Mauriti,230810,8,39
2020-06-09,MA,Zé Doca,211400,140,13
2020-10-30,BA,Lençóis,291930,1,1
2020-09-23,MG,Estrela do Indaiá,312470,0,0
2020-10-29,BA,Itapitanga,291660,0,5
2020-09-03,MA,Brejo,210210,4,18
2020-08-26,BA,Santanópolis,292830,0,0
2020-11-04,AL,Quebrangulo,270760,0,2
2020-05-04,MG,Paraisópolis,314730,0,2
2020-07-19,MG,Cabo Verde,310950,0,0
2020-07-11,GO,Gameleira de Goiás,520815,0,0
2020-07-14,MG,Frei Inocêncio,312690,16,0
2020-09-09,ES,Vitória,320530,69,414
2020-04-12,BA,Santa Rita de Cássia,292840,0,0
2020-07-26,BA,Pilão Arcado,292440,0,0
2020-04-06,CE,Pacoti,230980,0,0
2020-11-23,BA,Arataca,290225,0,9
2020-05-10,MG,Pirajuba,315070,0,0
2020-05-04,BA,Aratuípe,290230,0,0
2020-09-24,AP,Pracuúba,160055,0,6
2020-04-05,BA,Medeiros Neto,292110,0,0
2020-06-19,MG,Marilac,314010,0,0
2020-07-18,BA,Ribeira do Pombal,292660,10,2
2020-10-08,MG,Alvinópolis,310230,0,1
2020-12-04,MG,Bela Vista de Minas,310600,2,1
2020-09-28,MG,Alto Rio Doce,310210,0,1
2020-11-23,GO,Vila Propício,522230,0,2
2020-09-09,BA,Iraquara,291440,0,0
2020-09-04,BA,Ipupiara,291410,0,0
2020-09-17,BA,Brejolândia,290440,0,1
2020-07-09,AL,Água Branca,270010,-1,0
2020-06-05,MG,Capim Branco,311250,0,0
2020-09-07,MG,Coqueiral,311870,0,1
2020-05-31,MG,Jacuí,313480,0,0
2020-03-27,AL,São Miguel dos Campos,270860,0,0
2020-09-06,MG,Cana Verde,311190,2,2
2020-04-26,BA,Taperoá,293120,0,0
2020-12-08,MA,Timbiras,211210,0,10
2020-10-12,AM,Anamã,130008,0,1
2020-09-23,MA,Godofredo Viana,210430,0,3
2020-05-21,BA,Caetité,290520,-1,0
2020-08-15,AM,Benjamin Constant,130060,0,35
2020-10-17,BA,Ibirataia,291290,41,21
2020-10-27,ES,Ibiraçu,320250,1,11
2020-09-20,AM,Maués,130290,12,33
2020-08-30,MA,Belágua,210173,0,1
2020-08-13,BA,Milagres,292130,0,2
2020-11-30,MG,Marliéria,314030,0,2
2020-10-27,MG,Conceição das Alagoas,311730,0,23
2020-05-30,BA,Miguel Calmon,292120,0,1
2020-10-08,MA,Cachoeira Grande,210237,0,4
2020-06-18,MA,Cidelândia,210325,24,0
2020-12-01,BA,Piripá,292470,41,3
2020-04-29,BA,Caculé,290500,0,0
2020-12-02,MG,Rio Piracicaba,315570,7,2
2020-06-27,MA,Coroatá,210360,21,3
2020-09-12,CE,Guaraciaba do Norte,230500,1,11
2020-06-05,MA,Bom Jesus das Selvas,210203,16,0
2020-11-01,BA,Senhor do Bonfim,293010,4,14
2020-09-28,MG,Arceburgo,310410,0,1
2020-07-19,GO,Colinas do Sul,520552,0,0
2020-09-30,MA,Turiaçu,211240,0,4
2020-10-06,MG,Arcos,310420,0,6
2020-08-07,BA,Brejões,290430,0,0
2020-11-05,CE,Independência,230560,5,17
2020-04-07,BA,Adustina,290035,0,1
2020-07-08,BA,Ibitiara,291300,0,1
2020-08-23,BA,Cândido Sales,290670,4,6
2020-10-28,CE,Alcântaras,230050,2,4
2020-08-09,AM,Ipixuna,130180,41,3
2020-11-26,MG,Araxá,310400,32,40
2020-09-12,ES,Marataízes,320332,8,52
2020-04-30,CE,Cedro,230380,0,0
2020-10-15,AM,Japurá,130210,1,1
2020-08-23,BA,Botuporã,290420,0,1
2020-07-05,CE,Mauriti,230810,0,8
2020-05-17,GO,Vila Propício,522230,0,0
2020-06-26,MG,Nova Resende,314510,1,0
2020-03-28,BA,Jucuruçu,291845,0,0
2020-10-16,BA,Varzedo,293317,0,2
2020-10-09,BA,Itapebi,291630,0,5
2020-10-12,MA,Olinda Nova do Maranhão,210745,0,7
2020-05-03,AM,Benjamin Constant,130060,8,2
2020-06-14,AM,Ipixuna,130180,0,0
2020-04-06,CE,Capistrano,230290,0,0
2020-07-30,BA,Alcobaça,290080,4,2
2020-06-20,MA,Cedral,210310,0,0
2020-04-25,GO,Bela Vista de Goiás,520330,0,0
2020-04-17,MG,Contagem,311860,9,0
2020-11-27,CE,Uruburetama,231380,0,21
2020-10-11,GO,Pirenópolis,521730,1,8
2020-09-06,BA,Maetinga,291995,0,2
2020-10-06,MA,Cururupu,210370,0,6
2020-06-22,MG,Claraval,311640,1,0
2020-11-24,GO,São Luís de Montes Belos,522010,5,31
2020-09-30,MG,Bueno Brandão,310910,2,4
2020-04-11,BA,Presidente Dutra,292560,0,0
2020-03-30,AM,Santa Isabel do Rio Negro,130360,0,0
2020-08-17,MG,Rio Casca,315490,0,1
2020-04-02,MA,São Benedito do Rio Preto,211040,0,0
2020-06-29,GO,Trindade,522140,8,11
2020-05-14,GO,Edéia,520740,0,0
2020-10-28,MG,Carmo do Cajuru,311420,1,6
2020-05-17,MG,Itamonte,313300,0,0
2020-07-28,ES,Jaguaré,320305,9,5
2020-10-15,BA,Caldeirão Grande,290550,0,1
2020-03-31,CE,Monsenhor Tabosa,230860,0,0
2020-06-16,MA,Chapadinha,210320,4,12
2020-07-10,GO,Pontalina,521770,0,0
2020-07-24,GO,Bom Jesus de Goiás,520350,3,1
2020-09-27,AM,Carauari,130100,26,16
2020-10-10,GO,Heitoraí,520960,-1,1
2020-10-19,MG,São Lourenço,316370,0,8
2020-09-09,BA,Casa Nova,290720,6,8
2020-07-20,BA,Adustina,290035,0,1
2020-04-15,CE,General Sampaio,230460,0,0
2020-11-14,BA,Itambé,291580,2,6
2020-09-26,GO,São Domingos,521980,2,0
2020-10-18,BA,Quixabeira,292593,13,1
2020-07-09,MA,Icatu,210510,1,5
2020-06-28,CE,Potengi,231120,0,0
2020-04-14,BA,Jaguarari,291770,0,0
2020-11-04,MG,Porto Firme,315230,0,7
2020-05-28,MA,Matões do Norte,210663,0,0
2020-12-07,BA,Várzea Nova,293315,0,2
2020-10-01,MA,Mirador,210670,0,4
2020-06-22,BA,São Félix do Coribe,292905,0,0
2020-09-27,ES,Irupi,320265,0,8
2020-09-09,AM,Amaturá,130006,8,9
2020-03-31,GO,Cromínia,520650,0,0
2020-11-30,BA,Aporá,290190,1,6
2020-09-20,BA,Mortugaba,292180,0,0
2020-05-06,BA,Lençóis,291930,0,0
2020-06-02,MG,Pavão,314850,0,0
2020-09-30,ES,Ibatiba,320245,15,18
2020-08-30,ES,Viana,320510,0,61
2020-08-17,MG,Jordânia,313650,0,2
2020-07-06,CE,Maranguape,230770,3,99
2020-11-19,GO,Terezópolis de Goiás,522119,0,6
2020-04-16,CE,Mauriti,230810,0,0
2020-07-04,BA,Irará,291450,1,0
2020-06-05,MG,Claro dos Poções,311650,0,0
2020-11-08,ES,Cachoeiro de Itapemirim,320120,73,191
2020-09-16,BA,Ribeira do Amparo,292650,1,1
2020-04-27,MG,Santa Juliana,315770,0,0
2020-08-17,CE,Baturité,230210,1,28
2020-09-24,MG,Chalé,311600,0,5
2020-07-31,AP,Cutias,160021,0,2
2020-07-23,MG,Comercinho,311700,0,0
2020-09-10,MA,Timbiras,211210,-11,3
2020-08-12,BA,Lapão,291915,2,2
2020-08-20,BA,Itarantim,291680,3,4
2020-06-08,MG,Bom Jardim de Minas,310750,0,0
2020-06-20,MA,São João Batista,211100,0,4
2020-06-27,CE,Moraújo,230880,0,3
2020-04-27,BA,Utinga,293280,0,1
2020-10-20,BA,Tapiramutá,293130,0,0
2020-08-09,BA,Mansidão,292045,2,1
2020-09-13,MG,Cônego Marinho,311783,0,0
2020-11-24,GO,Palmelo,521580,0,3
2020-11-06,BA,São José da Vitória,292935,1,5
2020-11-15,ES,Alfredo Chaves,320030,0,7
2020-07-13,BA,Ibipitanga,291250,0,0
2020-03-31,GO,Ouvidor,521550,0,0
2020-07-20,BA,Mansidão,292045,0,1
2020-07-28,AP,Amapá,160010,4,4
2020-04-04,BA,Manoel Vitorino,292040,0,0
2020-05-15,BA,Arataca,290225,2,0
2020-08-26,BA,Central,290760,2,0
2020-07-20,BA,Conceição do Coité,290840,19,0
2020-11-11,MG,Santa Bárbara do Monte Verde,315727,1,0
2020-08-09,GO,Santa Fé de Goiás,521925,1,0
2020-08-22,MA,Capinzal do Norte,210275,0,1
2020-08-02,BA,Arataca,290225,2,1
2020-08-07,GO,Damianópolis,520670,0,0
2020-06-24,GO,Goiás,520890,0,0
2020-04-21,CE,Santa Quitéria,231220,1,1
2020-11-19,BA,Cotegipe,290940,0,6
2020-12-01,CE,Guaraciaba do Norte,230500,10,15
2020-10-27,CE,Milhã,230835,0,9
2020-10-25,BA,Santa Luzia,292805,1,4
2020-07-24,BA,Conceição do Coité,290840,31,3
2020-11-10,CE,Fortim,230445,1,2
2020-08-10,CE,Trairi,231350,2,42
2020-07-08,MA,Presidente Juscelino,210920,0,0
2020-05-17,MA,Presidente Dutra,210910,0,0
2020-10-06,GO,Nazário,521440,0,3
2020-09-13,BA,Tremedal,293180,0,2
2020-07-29,AM,Tonantins,130423,3,14
2020-06-25,MG,Varzelândia,317090,0,1
2020-11-21,GO,Formosa,520800,21,70
2020-11-30,MG,Albertina,310140,0,5
2020-06-27,BA,Jussari,291855,1,0
2020-07-16,MA,Raposa,210945,0,13
2020-03-29,CE,Horizonte,230523,0,0
2020-06-03,GO,Buriti de Goiás,520393,0,0
2020-11-26,MG,Campanário,311080,0,0
2020-04-21,GO,Nerópolis,521450,0,0
2020-11-03,BA,Malhada de Pedras,292030,1,0
2020-05-22,BA,Nazaré,292250,-1,0
2020-06-17,MG,Volta Grande,317210,0,0
2020-07-17,MG,Capitólio,311280,1,2
2020-04-09,BA,Amélia Rodrigues,290110,0,0
2020-09-18,BA,Mansidão,292045,1,1
2020-06-21,BA,Nova Redenção,292285,0,0
2020-04-11,MG,Bueno Brandão,310910,0,0
2020-07-03,AL,Roteiro,270780,30,1
2020-10-03,BA,Ibipeba,291240,0,0
2020-08-05,MG,Juruaia,313690,1,2
2020-10-17,MG,José Raydan,313655,0,0
2020-05-11,CE,Tauá,231330,6,3
2020-07-06,BA,Conde,290860,0,4
2020-05-06,AM,Pauini,130350,0,0
2020-04-22,MG,Dores de Guanhães,312310,0,0
2020-10-24,MA,Luís Domingues,210620,9,1
2020-06-04,CE,Potiretama,231123,0,0
2020-07-04,ES,Colatina,320150,41,39
2020-07-06,BA,Itaberaba,291470,1,11
2020-05-14,BA,Alagoinhas,290070,1,0
2020-03-29,BA,Itaju do Colônia,291540,0,0
2020-04-05,AP,Itaubal,160025,0,0
2020-11-29,CE,Penaforte,231060,1,4
2020-12-03,MG,Mantena,313960,36,15
2020-10-30,MG,Desterro do Melo,312150,0,0
2020-11-14,MA,Primeira Cruz,210940,0,2
2020-11-06,ES,Atílio Vivacqua,320070,4,9
2020-09-06,CE,Eusébio,230428,-7,64
2020-04-16,CE,Assaré,230160,0,0
2020-05-31,MA,Alto Parnaíba,210050,0,0
2020-09-08,GO,Rubiataba,521890,2,6
2020-04-17,GO,Piracanjuba,521710,0,0
2020-05-29,GO,Nova Glória,521486,1,0
2020-05-12,MG,Antônio Prado de Minas,310310,0,0
2020-06-30,BA,Entre Rios,291050,1,0
2020-06-02,MA,Tufilândia,211227,0,1
2020-09-29,MG,Icaraí de Minas,313005,0,1
2020-04-17,BA,Ibiassucê,291200,0,0
2020-11-12,BA,Ipirá,291400,5,10
2020-04-08,MA,São Pedro da Água Branca,211153,0,0
2020-12-05,CE,Ibaretama,230526,0,7
2020-09-27,BA,Érico Cardoso,290050,0,0
2020-08-03,CE,Aurora,230170,0,9
2020-05-31,MG,Astolfo Dutra,310460,0,0
2020-05-13,MA,Lago do Junco,210580,0,0
2020-08-04,MG,Andrelândia,310280,0,0
2020-11-10,CE,Itapajé,230630,0,66
2020-06-20,BA,Andaraí,290130,2,0
2020-04-01,MA,Afonso Cunha,210010,0,0
2020-08-03,MG,Itapeva,313360,25,7
2020-07-26,GO,Formoso,520810,0,0
2020-06-24,MG,Bicas,310690,0,0
2020-04-14,MG,Minas Novas,314180,0,0
2020-11-16,CE,Acaraú,230020,0,58
2020-09-24,MA,São Bento,211050,7,6
2020-05-19,GO,Catalão,520510,0,0
2020-08-29,GO,Edealina,520735,4,0
2020-06-16,BA,Teofilândia,293150,0,0
2020-05-04,CE,Meruoca,230820,1,0
2020-08-16,MG,Santa Rita de Jacutinga,315930,0,1
2020-03-30,GO,Petrolina de Goiás,521680,0,0
2020-10-16,MG,Carmo da Mata,311400,0,2
2020-04-08,MG,Guarani,312840,0,0
2020-04-28,MS,Jardim,500500,0,0
2020-10-18,BA,Água Fria,290040,0,2
2020-09-01,BA,Sento Sé,293020,26,4
2020-08-11,MG,Além Paraíba,310150,6,12
2020-05-14,GO,Alexânia,520030,0,0
2020-06-25,BA,Madre de Deus,291992,62,2
2020-09-16,GO,Itapaci,521090,16,8
2020-07-18,MA,Governador Eugênio Barros,210460,0,0
2020-08-22,AM,Carauari,130100,0,8
2020-11-10,AM,Silves,130400,0,5
2020-07-25,BA,Dom Basílio,291010,2,0
2020-10-16,BA,Itambé,291580,2,6
2020-07-18,GO,Mossâmedes,521390,0,0
2020-08-27,MA,Serrano do Maranhão,211178,0,2
2020-05-09,MG,Fama,312520,0,0
2020-07-21,MG,Ewbank da Câmara,312500,0,0
2020-07-12,BA,São José do Jacuípe,292937,0,1
2020-11-18,MA,São Raimundo das Mangabeiras,211160,0,10
2020-04-25,GO,Paranaiguara,521630,0,0
2020-07-01,CE,Hidrolândia,230520,0,5
2020-08-16,MG,Padre Paraíso,314630,0,0
2020-09-07,CE,Cruz,230425,0,13
2020-09-27,CE,Tabuleiro do Norte,231310,0,18
2020-05-30,BA,Correntina,290930,0,0
2020-04-22,BA,Riachão do Jacuípe,292630,0,0
2020-12-01,MG,Claraval,311640,0,1
2020-04-30,MA,Riachão,210950,0,0
2020-08-20,GO,Planaltina,521760,11,30
2020-04-24,MA,Pio XII,210870,0,0
2020-04-27,BA,Rio Real,292700,0,0
2020-07-09,AP,Porto Grande,160053,10,8
2020-06-13,AM,Fonte Boa,130160,1,13
2020-04-07,MG,Coronel Pacheco,311960,0,0
2020-05-20,BA,Nordestina,292265,0,0
2020-10-01,MG,Arceburgo,310410,0,1
2020-10-04,CE,Ibaretama,230526,0,7
2020-06-08,AP,Tartarugalzinho,160070,9,1
2020-08-22,GO,Alvorada do Norte,520080,0,1
2020-05-27,MG,Divinolândia de Minas,312220,0,0
2020-10-26,MA,Cedral,210310,0,0
2020-04-27,CE,Jijoca de Jericoacoara,230725,0,0
2020-05-07,BA,Arataca,290225,0,0
2020-05-25,CE,Ararendá,230125,1,1
2020-05-30,MG,Conceição do Rio Verde,311770,0,0
2020-05-21,BA,Abaíra,290010,1,0
2020-10-31,BA,Candiba,290660,0,0
2020-05-15,GO,Cabeceiras,520400,0,0
2020-07-18,MG,Raposos,315390,6,2
2020-05-20,CE,Acarape,230015,4,2
2020-07-13,BA,Ibititá,291310,0,0
2020-06-03,AM,Amaturá,130006,4,8
2020-04-06,BA,Uruçuca,293270,0,0
2020-05-31,GO,Campestre de Goiás,520460,0,0
